video_id,title,channel_id,channel_name,category,published_at,upload_hour,upload_day,view_count,like_count,comment_count,duration_seconds,tags,tag_count,title_length,title_word_count,engagement_rate,like_to_view_ratio,comment_to_view_ratio,subscriber_count,total_video_count,total_channel_views,country,performance_tier,duration_category,collected_at
FLrp-b83io4,20 Years of Investing Knowledge in 36 Minutes (Finance Professor Explains),UCr4XXQznhlgfzo4mwOgkF8w,Investing Simplified - Professor G,Finance,2026-04-01 13:01:18,13,Wednesday,53027,2252,313,2085,"investing for beginners,stock market,how to invest,etf investing,roth ira,retirement planning,how to get rich with stock market,best investing portfolio,bitcoin investing,real estate investing,investing 101,how to retire rich in 10 years,retire rich in 5 years,reitre rich,passive income,financial independence,dividend investing,roth ira vs traditional ira,growth investing vs value,s&p 500,compound interest,warren buffett,professor g 3 fund portfolio",23,74,11,4.8372,4.2469,0.5903,419000,799,65830743,US,Medium,Long,2026-04-03 10:58:14
fQJ0eiKEjQ8,"it's not about being extreme, it's about being healthy, happy, free and finding BALANCE",UCsLF0qPTpkYKq81HsjgzhwQ,growingannanas,Fitness,2023-11-24 18:00:30,18,Friday,80804497,3322510,10759,31,no_tags,0,87,14,4.1251,4.1118,0.0133,8000000,1245,4437398531,DE,Viral,Short,2026-04-03 10:58:31
fRT-MbMEm20,"Crimson Desert ULTIMATE Ranch Guide - How To Unlock Ranch, Farm Animals, Feed & Level Livestock Fast",UC-zjH-e5XBzMpy_VtwIGRxQ,Arekkz Gaming,Gaming,2026-04-02 21:00:45,21,Thursday,21501,766,107,533,"crimson desert,crimson desert gameplay,crimson desert review,crimson desert tips,crimson desert tips and tricks,crimson desert guide,crimson desert camp,crimson desert ranch,crimson desert farm,crimson desert ranch guide,crimson desert ranch animals,crimson desert ranch feeding,crimson desert ranch leveling,crimson desert ranch tips,crimson desert farm guide,crimson desert how to unlock ranch,crimson desert camp guide,crimson desert beginners guide",18,100,17,4.0603,3.5626,0.4977,1500000,6864,764585249,GB,Medium,Medium,2026-04-03 10:58:23
FTVXUG_PngE,Abacus Tutorial: 1 Basic function,UCDvc_lxYF1599MP2hIj-1mw,Pelle Lindblå,Education,2013-04-09 16:02:08,16,Tuesday,982160,8318,346,209,"abacus,abacus training,mental abacus,it´s all in your mind,math joy,soroban,mental arithmetic,mental arithmetics",8,33,5,0.8821,0.8469,0.0352,5250,55,1661756,SE,High,Medium,2026-04-03 10:58:40
fuiJ-3CdU3Q,Coolest New Technologies of 2026,UCSWZxpzUTkriCZRe0Nl0UqA,YouFact Tech,Tech,2026-01-30 14:01:11,14,Friday,299835,3510,158,1087,"you fact tech,you fact,ufact,gadgets,technologies",5,32,5,1.2233,1.1706,0.0527,960000,831,430315820,US,High,Long,2026-04-03 10:58:06
FvGyg9sRsCE,Best Workout Split For New People in The Gym! #shorts #musclebuilding,UCtbYqEkfmBqXwOd6a5U4_7Q,MIND WITH MUSCLE,Fitness,2022-12-26 13:30:08,13,Monday,2047145,108221,323,59,"indian fitness,fitness tips,fitness tips hindi,hindi fitness channel,muscle building,workout",6,69,11,5.3022,5.2864,0.0158,1480000,1330,726619660,IN,Viral,Short,2026-04-03 10:58:31
FXjHwQ6J_yI,How to start investing—responsibly | Thomas Kehl | TEDxHSGSalon,UCsT0YIqwnpJCM-mx7-gSA4Q,TEDx Talks,Finance,2024-01-05 18:00:13,18,Friday,248323,6147,198,816,"Education,English,Entrepreneurship,Finance,Investment,Life,TEDxTalks,Teaching,[TEDxEID:55366]",9,63,9,2.5551,2.4754,0.0797,44200000,257643,8861251989,,High,Long,2026-04-03 10:58:14
g4LWdoeqCKk,ജ്യൂസ് പാക്കറ്റുകളിലുള്ളത് പഴച്ചാറോ പഞ്ചസാര ലായനിയോ?ചർച്ചയായി രാഘവ് ഛദ്ദ പാർലമെന്റിൽ ഉന്നയിച്ച വിഷയം,UCwXrBBZnIh2ER4lal6WbAHw,Mathrubhumi News,Tech,2026-03-29 16:37:44,16,Sunday,605792,12836,355,63,"Malayalam News,Malayalam News Live,live news malayalam,kerala headlines,latest news,mathrubhumi live,mathrubhumi news,mathrubhumi news live,malayalam news live,Kerala News Live,Mathrubhumi Live,malayalam breaking news,kerala news live,live news,kerala news,Kerala news,local kerala news,Raghav Chadha,AAP,Juice,Parliament",21,100,10,2.1775,2.1189,0.0586,6200000,313810,7857603129,IN,High,Short,2026-04-03 10:58:06
G7-tJmJwJU8,12 Science-Backed Ways Women Should Train,UC63-QV_GDomHm0eAi_oR0Pw,Hanna Kim,Fitness,2025-10-15 14:00:31,14,Wednesday,1261130,82456,1304,662,no_tags,0,41,6,6.6417,6.5383,0.1034,203000,88,23470759,AU,Viral,Long,2026-04-03 10:58:31
gaACNx1z630,I Wish I Was a Flat Earther | Daniel Geneen | Stand Up Comedy,UC7MgijK9WL_EqCo1juUERwg,Don't Tell Comedy,Comedy,2026-03-30 19:00:25,19,Monday,46867,1908,138,642,"donttellcomedy,don't tell comedy,stand up comedy,best comedy,stand up comedy full,stand up comedy full special 2024,stand up,standup comedy,comedy videos,funny clips,stand up comedy 2024,funny jokes,dont tell comedy,best stand up,stand up comedy 2025,daniel geneen,daniel geneen comedy,daniel geneen stand up,daniel geneen comedian",19,61,14,4.3655,4.0711,0.2945,2310000,1958,1580941063,US,Medium,Long,2026-04-03 10:58:49
gATlVX3IMlQ,Date pe Chalein | Pranit More | Stand-up Comedy | Crowd Work Special,UCBpYhz2nYLWulLJTTJ9cqsA,Pranit More Official,Comedy,2026-03-20 13:48:00,13,Friday,3664802,90262,1301,3688,"pranitmore,standup,crowdwork,roast,thepranitmoreshow,date,couples,comedy",8,68,13,2.4984,2.4629,0.0355,1880000,482,423491835,,Viral,Long,2026-04-03 10:58:49
gfmtbZSgSV0,The 4 Type of Funds I Invest In,UC7eBNeDW1GQf2NJQ6G6gAxw,The Ramsey Show Highlights,Finance,2023-06-16 15:00:36,15,Friday,2407096,70518,1384,43,"the dave ramsey show,budget money debt cash,real estate,insurance,how to make money,dave ramsey,save,credit card,compound interest,buying house,buy,snowball,The 4 Type of Funds I Invest In",13,31,8,2.9871,2.9296,0.0575,4550000,11037,3127120646,US,Viral,Short,2026-04-03 10:58:14
gI6dUftOreE,JURASSIC WORLD EVOLUTION 3 Gameplay Walkthrough FULL GAME (4K 60FPS) No Commentary,UC7eAfUjR9gdIjoaoQaS0W-A,Shirrako,Gaming,2025-10-20 18:02:01,18,Monday,389179,6380,454,80443,"Jurassic World Evolution 3,Jurassic World Evolution 3 Gameplay,Jurassic World Evolution 3 Walkthrough Part 1,Shirrako,No Commentary,Jurassic World Evolution 3 Ending,Jurassic World Evolution 3 Full Game,Full Game,PS5,PS5 Pro,Xbox Series X,PS4,PC,Video Game,Campaign,Singleplayer,Nintendo Switch 2,Jurassic World Evolution 3 Final Boss,Jurassic World Evolution 3 All Bosses",19,82,12,1.756,1.6393,0.1167,2540000,12543,2109547327,GB,High,Long,2026-04-03 10:58:23
gkR3lNLwNeY,Nvidia’s gift to budget gamers - Tech News March 8,UCvWWf-LYjaujE50iYai8WgQ,Paul's Hardware,Tech,2026-03-08 08:01:04,8,Sunday,100630,7145,746,711,"computer,PC,PC gaming,personal computer,computer hardware,paulshardware,Nvidia,NVIDIA,Gaming GPUs,AMD Radeon,nvidia,intel,tech news,weekly tech news,graphics cards,gaming pc,sunday tech news,RTX 50 series,gpu news,launch date,rtx 50 series,AMD,Intel Nvidia,RTX 50 super,RAM shortage,memory shortage,ssd shortage,crucial,micron,vram shortage,RTX 60 series,Arc B770,intel arc b770,nvidia market share,RTX 5050 9GB",35,50,10,7.8416,7.1003,0.7413,1540000,1880,300988404,US,High,Long,2026-04-03 10:58:06
gMyVHBhDvz4,Ex-Banker Explains: How to Invest for Beginners in 2026,UCQpPo9BNwezg54N9hMFQp6Q,Nischa,Finance,2025-10-23 13:17:32,13,Thursday,1301770,40673,1908,699,"personal finance,investing,budgeting,accountant explains,money,nischa,accounting,how to make money,money lessons,how to invest for beginners in 2025,how to invest,investing for beginners",12,55,9,3.271,3.1244,0.1466,2150000,216,129207586,GB,Viral,Long,2026-04-03 10:58:14
GPbuWUktZc4,My Workout Schedule 📅💫,UCq9DI1Mv2m-bCNL3tsTYRaw,Ashton Hall,Fitness,2023-01-27 18:42:14,18,Friday,12199310,654979,3292,36,no_tags,0,22,4,5.396,5.369,0.027,5120000,542,2399126201,US,Viral,Short,2026-04-03 10:58:31
GqqwbcgOHek,Adventure | Stand-up Comedy by Ravi Gupta,UCyGR5vfdIzNj6VRY13nzO-g,Ravi Gupta,Comedy,2025-04-10 14:30:08,14,Thursday,20740647,595747,9336,1068,"Indian comedy,Ravi Gupta,Ravi Gupta stand up comedy,Ravi Gupta Stand up,Stand up comedy,Stand-up Comedy,Hindi Stand up,Indian Stand up,Hindi comedy,Latest Stand up Comedy,Stand up comedy India,Stand up comedy Hindi,Office,Corporate comedy,Office Office,Stand up comedy Hindi latest,comedy Indian,Stand up comedian,standup,stand-up,Stand up,the habitat,laugh store,Desi stand up comedy,Jokes,Storytelling,kal ki chinta,kal ki chinta nai karta",28,41,7,2.9174,2.8724,0.045,2060000,10,134578828,IN,Viral,Long,2026-04-03 10:58:49
GRLjP5lhr8M,The Easiest Alphabet  #72,UCJsUvAqDzczYv2UpFmu4PcA,Nas Daily,Education,2021-08-25 06:00:03,6,Wednesday,67184821,3861351,27814,59,"Nas Daily,Nasmeanspeople,1minute,Travel,Nuseir Yassin,Nas Studio,英語学習,people,Nas Academy,Lesan.io,shorts,Alphabet,letters,Korea,Easy language,Interesting",16,25,4,5.7888,5.7474,0.0414,14000000,1663,8306448935,US,Viral,Short,2026-04-03 10:58:40
Gs4CilZfbyc,How To Buy Stocks As A Beginner?,UC_7HfgK3NI-Z0tf-Ib1d9kw,Steve | Call to Leap,Finance,2023-10-04 18:30:08,18,Wednesday,1725069,74565,951,49,no_tags,0,32,7,4.3776,4.3224,0.0551,647000,1048,104089607,US,Viral,Short,2026-04-03 10:58:14
gxD86p53Drc,"Iran-US War NEws Update: Apple, Microsoft, Tesla Named as Potential Targets",UChftTVI0QJmyXkajQYt2tiQ,moneycontrol,Tech,2026-03-31 18:25:00,18,Tuesday,153454,313,118,197,"moneycontrol,moneycontrol news,moneycontrol live,Iran US conflict,IRGC warning,Apple Iran threat,Microsoft Iran,US tech companies,AI warfare,geopolitics tech,global conflict,Middle East tensions,cyber warfare,big tech news",14,75,11,0.2809,0.204,0.0769,2240000,97569,810568240,IN,High,Medium,2026-04-03 10:58:06
H_GfGJ6V4AI,"Satisfying Mobile Games 2023 - JUICE RUN All Levels Gameplay Walkthrough Android, ios max o5hpd",UC3OOIib8F59y4qzSjKiZZ3A,Cat Games,Gaming,2023-03-12 11:54:07,11,Sunday,73305316,820190,172,37,no_tags,0,95,15,1.1191,1.1189,0.0002,641000,2878,364927546,,Viral,Short,2026-04-03 10:58:23
h_k43RhG3Qw,Technology News | Apple Hebbal: What's New?,UCZFMm1mMw0F81Z37aaEzTUA,NDTV,Tech,2025-09-08 21:30:06,21,Monday,1438,2,0,303,"APPLEBANGALURUEditFINAL_163673,NDTV 24x7,breaking news,current affairs,latest news,live news,ndtv,ndtv live 24x7 english news,top news,Apple Hebbal,Show= Tech News,TV Short Clip,category= news",13,43,7,0.1391,0.1391,0.0,15700000,269054,8252486205,IN,Low,Medium,2026-04-03 10:58:06
H0D6Bx6t2f0,Loose Emotions EP 8| Stand Up Comedy | @ChiragPanjwani Kaustubh Agarwal & Vidit Sharma,UCai38RWi7uTuT3oJuSMFufw,Vidit Sharma,Comedy,2026-02-22 07:44:57,7,Sunday,400568,14448,420,2200,"stand up comedy,comedy,loose emotions",3,86,14,3.7117,3.6069,0.1049,427000,151,312355949,,High,Long,2026-04-03 10:58:49
H4j5H_g-qeU,RESIDENT EVIL 9 REQUIEM Gameplay Walkthrough FULL GAME [4K 60FPS PS5 PRO] - No Commentary,UC1bwliGvJogr7cWK0nT2Eag,MKIceAndFire,Gaming,2026-02-27 23:00:36,23,Friday,4820221,70807,6234,31921,"Resident Evil Requiem,Resident Evil 9 Requiem,Resident Evil 9 Requiem Gameplay,Resident Evil 9 Requiem Walkthrough Part 1,MKIceAndFire,No,Commentary,Resident Evil 9 Requiem Ending,Resident Evil 9 Requiem Full Game,Full Game,PS5,Xbox Series X,PS4,PC,Video Game,Campaign,Singleplayer",17,89,15,1.5983,1.469,0.1293,4610000,7908,2726785591,,Viral,Long,2026-04-03 10:58:23
H4mmyueKtrc,This is Not Adult Behavior! | Jon Rudnitsky | Stand Up Comedy,UC7MgijK9WL_EqCo1juUERwg,Don't Tell Comedy,Comedy,2026-03-09 19:00:26,19,Monday,152387,7253,347,863,"donttellcomedy,don't tell comedy,stand up comedy,best comedy,stand up comedy full,stand up comedy full special 2024,stand up,standup comedy,comedy videos,funny clips,stand up comedy 2024,funny jokes,dont tell comedy,best stand up,stand up comedy 2025,jon rudnitsky,jon rudnitsky snl,jon rudnitsky podcast,jon rudnitsky curb your enthusiasm,jon rudnitsky comedy,jon rudnitsky stand up,jon rudnitsky comedian",22,61,12,4.9873,4.7596,0.2277,2310000,1958,1580941063,US,High,Long,2026-04-03 10:58:49
h5NOh0PsoL4,Learn the alphabet | ABC lesson for kids | Teacher Aya Online Tutor,UCEc7koXK6HY4aOhw7u3N9Xg,Teacher Aya Online Tutor,Education,2023-11-05 00:00:21,0,Sunday,398656,1339,0,602,"ABC flashcard,alphabet,teacher aya,teacher aya online tutor",4,67,13,0.3359,0.3359,0.0,1520000,447,239524985,PH,High,Long,2026-04-03 10:58:40
HbIlczEokYQ,Basic Steps of Acrylic Nails for Beginners - Acrylic Nails Tips That You Should Know,UCL2e_2LU8oECCS_n9YCgs0g,Lavis Nail System,Education,2022-05-30 02:39:56,2,Monday,16626669,513940,937,44,"Nail Design,Nail Tutorial,Nail Art Video,DIY Tutorial,DIY Nails,Nails,Acrylic,Nail Forms,Acrylic Nails,Trending Nail Designs,How to,Acrylic Nail,How to do Acrylic,Acrylic for Beginners,acrylic nails diy,at home acrylic,acrylic basics,acrylic nail tutorial,easy acrylic nails,learn how to do acrylic,acrylic application beginner,nail technique,acrylic nails tips,acrylic nails tips tutorial,nail,prep,nail technican,viral,nail tips,nail powder",30,84,15,3.0967,3.0911,0.0056,101000,2316,30298017,US,Viral,Short,2026-04-03 10:58:40
HCzv84mpNAQ,Daily 15-Minute SHOULDER WORKOUT ROUTINE | 10 Shoulder mobility exercises | Saurabh Bothra Yoga,UCZ1_MhfxMAotGs8fzZM1f7A,Saurabh Bothra,Fitness,2025-02-26 15:30:06,15,Wednesday,1475321,23421,2089,934,"Saurabh Bothra,Saurabh Bothra yoga,healthy living,Shoulder exercises,shoulder workout,Shoulder mobility exercises,shoulder extension exercise,shoulder pain relief exercises,Shoulder warm-up,Shoulder stability exercises,Best shoulder exercises,home workout,Shoulder injury prevention,exercises,daily exercises,neck exercises,daily workout,routine,exercise routine,saurabh bothra exercises,shoulder stretching,daily shoulder exercises",22,95,14,1.7291,1.5875,0.1416,2980000,619,215479809,IN,Viral,Long,2026-04-03 10:58:31
HewBrC1BMmg,"How to Invest Your First Salary | A Beginner's Guide on Mutual Funds, SIPs, Gold | Dr Anuj Pachhel",UCmc5pXcd1ig8aV6XBrL3krg,Dr. Anuj Pachhel,Finance,2025-01-19 04:29:22,4,Sunday,349937,14728,476,973,"anuj,mbbs,neet,next,medical,pachel,pacchel,panchel,neet pg,nbe,neet pg result,internship,doctor,anatomy,biochem,patho,medicine,surgery",18,98,19,4.3448,4.2088,0.136,1700000,392,250605662,,High,Long,2026-04-03 10:58:14
Hhod3AolKqg,Invest young! Get rich young! #invest #money #young #wealth #savings #personalfinance #rich,UCgbXT2QuTj4SYxaWCs3vuAw,Your Rich BFF,Finance,2023-03-27 14:22:06,14,Monday,3103719,168338,2346,57,no_tags,0,91,12,5.4993,5.4238,0.0756,1230000,1568,309951753,,Viral,Short,2026-04-03 10:58:14
hHRL3Ungy9A,OnePlus mobile এর কি হবে? #techsciguy #smartphone #bengalitechie #avrounplugged #tech  #Oppo #Tech,UCtu_QzoqdLjRt3Nmqe7aeqg,TechSci Guy,Tech,2026-03-29 16:14:47,16,Sunday,113488,4029,156,70,no_tags,0,98,12,3.6876,3.5502,0.1375,1810000,2403,383419296,IN,High,Short,2026-04-03 10:58:06
hKBw7svd5_8,Biology Class | Pranit More | Stand-up Comedy | Crowd Work Special,UCBpYhz2nYLWulLJTTJ9cqsA,Pranit More Official,Comedy,2026-03-27 15:00:49,15,Friday,3856951,98487,1948,3431,"thepranitmoreshow,pranitmore,standup,crowdwork,roast,comedy,fun,interaction,audience,fans,couples,girl,boy,ashleelstory,biology,classes,education,masti,problem,weknow,humanreproduction,theory,practical,10th,condom,uncensored,experience,dentist,sneaky,stories,physical,test,crazy,relationship,situationship,hookup",36,66,12,2.604,2.5535,0.0505,1880000,482,423491835,,Viral,Long,2026-04-03 10:58:49
HLGeWW9uam4,"Technology News | 'Daam' Virus Infects Android Phones, Hacks Into Call Records, Change Passwords |",UCef1-8eOpJgud7szVPlZQAQ,CNN-News18,Tech,2023-05-29 12:19:10,12,Monday,2937,29,0,173,"virus,virus corona,android virus,daam virus,remove virus,how to remove virus,iphone virus,virus removal,peranan virus,bahaya virus corona,tutorial hapus virus,samsung phones virus,corona virus,viral,peran virus dalam kehidupan,virus in smartphone,android phone virus,warning your phone has (13) virus,anti virus,delete virus android,penyebab virus corona,bebas virus,remove virus from iphone,peranan virus dalam kehidupan,technology news,hacking",26,98,15,0.9874,0.9874,0.0,10500000,275612,6196411928,IN,Low,Short,2026-04-03 10:58:06
HLVKGWWs43Y,VOLVER A LA LUNA I Artemis II regresará al satélite natural con ayuda de tecnología argentina,UCj6PcyLvpnIRT_2W_mwa9Aw,Todo Noticias,Tech,2026-03-30 16:45:01,16,Monday,21615,478,47,64,"noticia ultimo momento,breaking news,TN,todo noticias,ultimo momento,urgente,ultima noticia,noticias,programas de tn,tn en vivo,noticias en vivo,ver tn en vivo,tn noticias,news,breaking,tn en vivo todo noticias,live news,tn noticias en vivo,tn todo noticias,en vivo",20,93,16,2.4289,2.2114,0.2174,4990000,70049,3487887247,AR,Medium,Short,2026-04-03 10:58:06
hmeJPx9VpFo,Indian Diet + Workout Plan to Get Lean Fast ✅,UC7imP-cJhytGgRFC0HvayVQ,ABHINAV MAHAJAN,Fitness,2025-07-26 13:59:01,13,Saturday,337446,13821,39,42,"how to stay lean,how to get shredded,stay lean year round,fat loss tips,lean body transformation,daily habits for fat loss,shredded body lifestyle,abhinav mahajan,how to build lean muscle,natural fat loss habits,long term fat loss,muscle gain while lean,indian diet for fat loss,protein rich indian meals,shredded year round,hypertrophy training,walk for fat loss,best fat loss supplements,natural testosterone support",19,45,10,4.1073,4.0958,0.0116,2330000,743,275785425,IN,High,Short,2026-04-03 10:58:31
hPI3KFDWlxs,Apple Stop Produksi Device Ini,UCbyVnlQdFIcdViuoPIPK68A,Jagat Review,Tech,2026-04-02 08:45:00,8,Thursday,8097,309,11,50,no_tags,0,30,5,3.9521,3.8162,0.1359,2430000,6437,901522111,ID,Low,Short,2026-04-03 10:58:06
hT9qs6sBHb8,Google Pixel 10a Review: Best Compact Phone of 2026? | Tech News | India Today,UCYPvAwZP8pZhSMW8qs7cVCw,India Today,Tech,2026-04-01 06:31:56,6,Wednesday,5040,14,0,466,"Google Pixel 10a review,Pixel 10a camera test,Pixel 10a full review,Google Pixel 10a price,Pixel 10a vs Pixel 9a,Best compact phone 2026,Pixel 10a battery test,Pixel 10a gaming test",8,78,15,0.2778,0.2778,0.0,11100000,329961,5768159487,IN,Low,Medium,2026-04-03 10:58:06
htLo6HDJv9M,Finally some POSITIVE tech news!,UCRG_N2uO405WO4P3Ruef9NA,The Friday Checkout,Tech,2026-03-06 14:46:55,14,Friday,98023,5271,362,642,"TFC,The Friday Checkout,TechAltar,tech news,analysis,tech,news,technology,techaltar,tech altar,checkout,chillout,apple,macbook,mac,macbook neo,mac book,cheap,budget,entry,air,macbook air,macbook pro,m5,a18,a18 pro,a19,iPhone,iPhone 17e,iPad Air,nothing,nothing phone 4(a),nothing phone 4a,nothing phone 4a pro,nothing headphones,nothing headphone (a),vivo x300 ultra,leica leitz phone,motorola graphene os,motorola,graphene os,grapheneos,collaboration,airdrop",44,32,5,5.7466,5.3773,0.3693,215000,299,34288135,DE,Medium,Long,2026-04-03 10:58:06
hVQP3RwDI2I,Ashleel Show EP8 | Pranit More | Stand-up Comedy | Crowd Work Special,UCBpYhz2nYLWulLJTTJ9cqsA,Pranit More Official,Comedy,2026-01-25 14:30:41,14,Sunday,5145875,119311,2061,3176,"pranit more,maharashtra,standup comedy,standup,crowdwork,comic,funny,the ashleel show,adult humour,video,funny video,love,marriage,wedding,video call,cheat,romance,ex,girlfriend,boyfriend,marathi,beach,story,love story,india,friends,friendship,college,bigg boss,the boys,doctor,photographer,lodge",33,69,13,2.3586,2.3186,0.0401,1880000,482,423491835,,Viral,Long,2026-04-03 10:58:49
hxobIgExRsU,Amazing Subtraction Trick for Kids - Math Trick #math #trick #subtraction #kids #shorts,UCUI6CLCU5uycedFuXZANTNw,Plufo,Education,2022-05-04 04:34:11,4,Wednesday,376905,4798,0,32,"multiplication tricks,multiplication,maths tricks,calculation tricks,vedic maths tricks,multiply,education,math calculations in 3 sec,calculation,trick,tricks,quick calculation,mathematics,mathematics videos,maths videos,tricks for fast calculation,calculate,math,maths,learn,3 sec maths,funny,vedic,teach,numbers,learning,children,class 6th,class 7th,class 8th,class 9th,class 11th,homeschool,class 12th,ssc,upsc,competitive exam,rrb ntpc,maths trick,cbsc",40,87,13,1.273,1.273,0.0,21600,1690,6896346,,High,Short,2026-04-03 10:58:40
